order_id,customer_id,order_date,order_status,payment_method,payment_status
3926,395,2025-09-10,Completed,UPI,Pending
3927,645,2026-01-22,Cancelled,Net Banking,Paid
3928,651,2025-01-04,Completed,Debit Card,Paid
3929,77,2026-01-30,Pending,Cash,Failed
3930,980,2025-08-16,Shipped,UPI,Pending
3931,516,2026-04-16,Completed,Debit Card,Failed
3932,594,2025-08-03,Pending,Net Banking,Failed
3933,359,2025-06-03,Shipped,Credit Card,Failed
3934,18,2025-12-12,Pending,Cash,Pending
3935,713,2025-07-08,Shipped,Net Banking,Pending
3936,175,2026-01-27,Cancelled,Net Banking,Paid
3937,332,2025-03-12,Shipped,Credit Card,Pending
3938,520,2025-11-12,Pending,Debit Card,Pending
3939,617,2025-04-25,Cancelled,Cash,Failed
3940,10,2025-11-22,Shipped,Debit Card,Paid
3941,883,2025-10-24,Completed,Cash,Pending
3942,487,2025-11-18,Pending,Net Banking,Pending
3943,605,2025-08-05,Cancelled,UPI,Pending
3944,634,2025-10-21,Shipped,Cash,Paid
3945,4,2025-10-15,Shipped,Debit Card,Failed
3946,510,2025-12-15,Cancelled,Net Banking,Pending
3947,633,2025-12-18,Cancelled,Cash,Pending
3948,977,2025-02-08,Pending,Net Banking,Failed
3949,310,2026-03-10,Completed,Cash,Pending
3950,296,2025-05-05,Shipped,Net Banking,Failed
3951,212,2025-06-25,Shipped,Net Banking,Failed
3952,547,2026-02-18,Completed,Cash,Pending
3953,599,2026-02-02,Completed,Debit Card,Pending
3954,11,2025-06-11,Pending,Net Banking,Pending
3955,11,2026-03-25,Cancelled,Credit Card,Paid
3956,909,2026-03-04,Completed,Credit Card,Pending
3957,985,2025-03-13,Shipped,UPI,Pending
3958,297,2025-07-24,Completed,UPI,Failed
3959,278,2025-04-02,Cancelled,Debit Card,Failed
3960,789,2025-02-23,Pending,UPI,Failed
3961,553,2026-03-26,Pending,UPI,Pending
3962,313,2025-09-05,Pending,Net Banking,Failed
3963,486,2026-01-13,Cancelled,UPI,Failed
3964,426,2025-06-27,Pending,UPI,Paid
3965,984,2026-04-19,Shipped,Debit Card,Paid
3966,1,2025-01-25,Pending,UPI,Failed
3967,738,2025-06-26,Shipped,Cash,Paid
3968,910,2025-10-31,Cancelled,Credit Card,Paid
3969,992,2026-04-12,Cancelled,Cash,Pending
3970,572,2025-02-19,Cancelled,Net Banking,Paid
3971,449,2026-02-27,Cancelled,Cash,Pending
3972,54,2025-10-19,Shipped,UPI,Failed
3973,544,2025-03-02,Shipped,Credit Card,Pending
3974,659,2026-03-26,Completed,UPI,Paid
3975,769,2025-11-20,Pending,Cash,Pending
3976,705,2026-03-31,Completed,UPI,Paid
3977,941,2025-05-19,Cancelled,Debit Card,Pending
3978,616,2025-03-09,Completed,Cash,Pending
3979,682,2025-05-21,Cancelled,Cash,Failed
3980,952,2026-04-08,Shipped,Debit Card,Paid
3981,963,2025-06-04,Completed,Cash,Paid
3982,797,2026-02-08,Pending,UPI,Pending
3983,353,2026-04-12,Shipped,Cash,Paid
3984,955,2025-06-11,Shipped,Credit Card,Paid
3985,876,2026-04-26,Pending,UPI,Failed
3986,340,2025-01-05,Pending,Credit Card,Failed
3987,676,2025-11-28,Cancelled,Cash,Paid
3988,511,2025-05-13,Cancelled,Cash,Pending
3989,555,2025-06-05,Cancelled,Debit Card,Pending
3990,229,2025-11-02,Shipped,Debit Card,Paid
3991,869,2025-02-19,Pending,Net Banking,Paid
3992,7,2025-06-10,Shipped,UPI,Paid
3993,342,2025-05-28,Cancelled,Credit Card,Paid
3994,719,2025-03-27,Completed,UPI,Failed
3995,404,2025-05-08,Pending,Credit Card,Paid
3996,890,2026-04-22,Completed,Cash,Paid
3997,798,2026-04-18,Pending,Cash,Pending
3998,436,2025-03-22,Cancelled,Net Banking,Failed
3999,750,2025-10-07,Pending,Net Banking,Pending
4000,329,2025-10-12,Cancelled,Net Banking,Pending
4001,186,2025-03-29,Cancelled,Credit Card,Failed
4002,355,2026-03-07,Pending,Debit Card,Paid
4003,119,2025-07-27,Cancelled,Cash,Pending
4004,87,2025-11-11,Shipped,UPI,Paid
4005,939,2025-06-22,Completed,Net Banking,Failed
4006,372,2025-01-25,Cancelled,Net Banking,Paid
4007,459,2025-05-13,Shipped,Debit Card,Pending
4008,236,2025-08-30,Cancelled,Credit Card,Pending
4009,145,2026-01-31,Cancelled,Cash,Failed
4010,762,2026-01-10,Cancelled,UPI,Pending
4011,365,2025-03-02,Cancelled,Net Banking,Pending
4012,267,2025-04-13,Cancelled,Net Banking,Paid
4013,342,2025-01-19,Pending,Cash,Failed
4014,32,2025-10-01,Pending,Credit Card,Paid
4015,223,2025-09-29,Shipped,UPI,Paid
4016,206,2025-12-19,Pending,Net Banking,Failed
4017,438,2025-04-04,Completed,Net Banking,Pending
4018,548,2025-09-17,Pending,Net Banking,Paid
4019,814,2025-06-30,Pending,Cash,Failed
4020,202,2025-09-01,Completed,Debit Card,Failed
4021,189,2025-08-11,Cancelled,UPI,Pending
4022,126,2025-04-03,Shipped,Debit Card,Pending
4023,852,2025-06-17,Pending,Debit Card,Failed
4024,495,2025-04-26,Completed,UPI,Failed
4025,885,2025-10-17,Completed,Debit Card,Pending
4026,490,2025-12-18,Pending,Debit Card,Pending
4027,391,2026-03-22,Shipped,UPI,Failed
4028,454,2025-09-03,Shipped,Credit Card,Failed
4029,408,2026-02-19,Completed,Debit Card,Paid
4030,834,2025-04-18,Shipped,Credit Card,Failed
4031,590,2025-11-06,Cancelled,Cash,Failed
4032,441,2026-02-11,Cancelled,Debit Card,Paid
4033,602,2025-11-09,Completed,UPI,Paid
4034,546,2025-01-25,Cancelled,Cash,Paid
4035,18,2025-10-23,Pending,Debit Card,Paid
4036,722,2025-02-18,Completed,Net Banking,Failed
4037,680,2025-07-29,Cancelled,Debit Card,Paid
4038,302,2025-11-30,Shipped,Debit Card,Failed
4039,527,2026-04-26,Cancelled,Net Banking,Failed
4040,742,2025-11-11,Shipped,Net Banking,Pending
4041,175,2025-08-13,Cancelled,Cash,Pending
4042,728,2025-11-22,Cancelled,Net Banking,Paid
4043,531,2026-04-30,Completed,Net Banking,Paid
4044,147,2025-04-02,Completed,Cash,Failed
4045,474,2025-10-26,Completed,Credit Card,Pending
4046,554,2025-09-28,Pending,Net Banking,Pending
4047,84,2026-04-06,Shipped,UPI,Pending
4048,595,2026-01-20,Cancelled,Debit Card,Pending
4049,102,2026-02-20,Cancelled,Credit Card,Pending
4050,779,2025-09-12,Pending,Net Banking,Pending
4051,108,2025-09-25,Completed,Credit Card,Failed
4052,654,2025-04-22,Completed,Credit Card,Failed
4053,350,2025-09-15,Shipped,Net Banking,Paid
4054,84,2026-02-01,Pending,Net Banking,Pending
4055,552,2026-03-04,Completed,Debit Card,Pending
4056,12,2025-10-23,Completed,Net Banking,Failed
4057,888,2026-04-15,Pending,UPI,Pending
4058,591,2025-08-28,Completed,Debit Card,Pending
4059,574,2025-03-17,Shipped,Cash,Failed
4060,227,2025-04-17,Cancelled,UPI,Failed
4061,673,2026-03-01,Cancelled,Net Banking,Failed
4062,22,2026-01-20,Shipped,UPI,Failed
4063,200,2025-06-13,Pending,Cash,Paid
4064,763,2026-01-18,Completed,UPI,Failed
4065,807,2025-05-04,Completed,UPI,Paid
4066,879,2026-05-06,Pending,Net Banking,Pending
4067,138,2025-06-07,Cancelled,Debit Card,Paid
4068,741,2025-05-05,Shipped,UPI,Failed
4069,707,2025-01-31,Cancelled,Net Banking,Paid
4070,515,2026-03-15,Completed,UPI,Pending
4071,63,2025-06-17,Pending,Debit Card,Paid
4072,473,2026-01-01,Pending,Cash,Paid
4073,352,2026-04-09,Shipped,Credit Card,Pending
4074,412,2026-01-23,Pending,Cash,Paid
4075,707,2025-04-22,Cancelled,Net Banking,Failed
4076,411,2025-11-03,Pending,Credit Card,Pending
4077,818,2025-05-04,Completed,UPI,Failed
4078,558,2025-06-20,Cancelled,Cash,Paid
4079,649,2025-07-07,Cancelled,Cash,Failed
4080,89,2025-05-07,Cancelled,Cash,Pending
4081,599,2025-05-03,Shipped,Net Banking,Paid
4082,356,2025-07-02,Completed,UPI,Pending
4083,253,2025-05-29,Shipped,Net Banking,Paid
4084,138,2025-12-04,Pending,Cash,Pending
4085,468,2025-04-04,Completed,Credit Card,Failed
4086,432,2025-11-01,Shipped,Cash,Paid
4087,937,2025-06-25,Pending,Debit Card,Paid
4088,85,2025-09-24,Shipped,Debit Card,Pending
4089,837,2025-02-05,Shipped,UPI,Paid
4090,108,2026-04-03,Shipped,Debit Card,Failed
4091,210,2026-04-02,Cancelled,Net Banking,Failed
4092,307,2026-04-16,Shipped,Debit Card,Paid
4093,383,2026-05-15,Completed,UPI,Paid
4094,574,2025-12-09,Completed,Credit Card,Pending
4095,9,2025-04-20,Cancelled,Credit Card,Pending
4096,214,2025-08-03,Shipped,Credit Card,Failed
4097,105,2026-03-23,Cancelled,Debit Card,Failed
4098,465,2025-05-19,Completed,Net Banking,Failed
4099,607,2025-04-28,Cancelled,Credit Card,Paid
4100,422,2025-10-22,Completed,Cash,Pending
4101,267,2025-07-25,Completed,Net Banking,Paid
4102,518,2025-03-30,Cancelled,Net Banking,Failed
4103,784,2025-08-21,Cancelled,Debit Card,Pending
4104,877,2025-02-27,Pending,Debit Card,Failed
4105,915,2026-01-19,Shipped,Credit Card,Pending
4106,465,2025-03-05,Cancelled,Credit Card,Paid
4107,992,2025-11-25,Shipped,Net Banking,Failed
4108,808,2025-03-03,Completed,Cash,Pending
4109,739,2026-02-02,Completed,Credit Card,Pending
4110,214,2026-04-30,Completed,Net Banking,Pending
4111,562,2025-04-16,Shipped,Cash,Failed
4112,368,2026-01-18,Pending,Credit Card,Paid
4113,291,2025-07-27,Shipped,Cash,Paid
4114,258,2026-03-01,Completed,Credit Card,Failed
4115,620,2025-01-05,Completed,Net Banking,Paid
4116,975,2026-04-28,Cancelled,Credit Card,Failed
4117,653,2026-02-27,Shipped,UPI,Paid
4118,131,2025-10-07,Shipped,Credit Card,Pending
4119,807,2025-05-16,Pending,UPI,Pending
4120,671,2025-02-04,Pending,Credit Card,Paid
4121,36,2025-11-09,Cancelled,Cash,Pending
4122,8,2025-03-10,Cancelled,Debit Card,Paid
4123,58,2025-01-11,Shipped,Net Banking,Failed
4124,103,2025-05-20,Pending,Credit Card,Pending
4125,800,2025-07-10,Pending,Net Banking,Failed
4126,61,2025-02-08,Shipped,Net Banking,Pending
4127,978,2025-02-20,Pending,Credit Card,Pending
4128,975,2025-10-06,Shipped,UPI,Failed
4129,754,2026-01-09,Shipped,Credit Card,Failed
4130,262,2025-07-19,Shipped,Credit Card,Paid
4131,383,2025-04-01,Completed,Cash,Pending
4132,148,2026-02-11,Pending,Debit Card,Paid
4133,853,2025-05-16,Pending,Credit Card,Pending
4134,111,2025-02-21,Completed,UPI,Paid
4135,392,2025-06-06,Shipped,UPI,Failed
4136,221,2025-07-15,Completed,Cash,Paid
4137,560,2025-03-18,Shipped,Cash,Failed
4138,174,2025-12-01,Completed,Credit Card,Paid
4139,609,2025-01-17,Cancelled,Credit Card,Pending
4140,822,2026-04-03,Shipped,Credit Card,Paid
4141,370,2025-10-20,Pending,Cash,Failed
4142,32,2025-10-26,Completed,Debit Card,Pending
4143,620,2025-09-01,Cancelled,UPI,Paid
4144,507,2025-02-19,Pending,Credit Card,Pending
4145,818,2026-05-05,Completed,UPI,Pending
4146,631,2025-04-21,Shipped,UPI,Paid
4147,798,2026-01-21,Completed,Cash,Paid
4148,96,2025-03-24,Completed,Credit Card,Failed
4149,390,2026-02-21,Completed,Net Banking,Pending
4150,78,2026-03-29,Shipped,Cash,Paid
4151,123,2025-04-06,Completed,Debit Card,Pending
4152,945,2026-03-22,Cancelled,Cash,Paid
4153,114,2025-09-11,Pending,Net Banking,Paid
4154,855,2025-08-31,Completed,Cash,Pending
4155,251,2025-06-06,Shipped,UPI,Paid
4156,231,2026-02-27,Cancelled,Debit Card,Paid
4157,370,2025-04-05,Pending,UPI,Failed
4158,16,2025-07-23,Pending,Debit Card,Paid
4159,934,2025-04-20,Cancelled,UPI,Paid
4160,751,2026-05-04,Completed,Net Banking,Pending
4161,760,2025-06-06,Shipped,Cash,Paid
4162,632,2025-07-12,Completed,Credit Card,Failed
4163,431,2025-04-04,Cancelled,Debit Card,Paid
4164,946,2025-04-26,Pending,Cash,Pending
4165,668,2025-02-10,Shipped,Net Banking,Pending
4166,571,2026-01-04,Completed,Credit Card,Pending
4167,354,2026-05-01,Cancelled,Net Banking,Failed
4168,115,2025-06-29,Shipped,UPI,Paid
4169,109,2025-02-24,Completed,Debit Card,Failed
4170,945,2025-10-25,Completed,Credit Card,Pending
4171,902,2025-10-04,Shipped,Debit Card,Failed
4172,822,2025-11-07,Shipped,Debit Card,Pending
4173,439,2025-10-12,Shipped,Credit Card,Paid
4174,389,2025-08-26,Completed,UPI,Failed
4175,276,2025-09-27,Cancelled,Cash,Pending
4176,524,2025-01-13,Pending,Cash,Failed
4177,1000,2025-10-13,Completed,Net Banking,Paid
4178,34,2025-10-20,Shipped,Debit Card,Failed
4179,581,2026-03-10,Pending,UPI,Pending
4180,45,2025-06-03,Completed,Cash,Failed
4181,744,2026-01-13,Pending,Cash,Failed
4182,748,2026-05-08,Pending,Credit Card,Pending
4183,286,2025-04-28,Cancelled,Net Banking,Pending
4184,460,2025-05-19,Completed,Net Banking,Paid
4185,230,2025-03-02,Shipped,Debit Card,Pending
4186,192,2025-08-10,Pending,UPI,Paid
4187,171,2025-02-03,Pending,Cash,Failed
4188,761,2026-04-26,Pending,UPI,Pending
4189,337,2026-04-08,Completed,Credit Card,Paid
4190,63,2025-01-02,Completed,UPI,Failed
4191,386,2025-09-23,Pending,Debit Card,Failed
4192,413,2026-01-01,Shipped,Credit Card,Failed
4193,627,2025-02-26,Completed,UPI,Failed
4194,586,2025-09-24,Completed,UPI,Pending
4195,416,2025-03-02,Completed,UPI,Failed
4196,877,2026-05-04,Completed,Cash,Failed
4197,760,2026-01-21,Pending,Credit Card,Paid
4198,507,2025-12-17,Pending,Cash,Failed
4199,596,2026-03-02,Shipped,Net Banking,Paid
4200,10,2025-07-18,Cancelled,Debit Card,Failed
4201,974,2026-03-08,Completed,Net Banking,Pending
4202,265,2025-09-03,Shipped,Credit Card,Paid
4203,24,2025-01-26,Cancelled,Credit Card,Paid
4204,122,2025-08-11,Completed,Credit Card,Pending
4205,952,2025-02-12,Completed,Net Banking,Paid
4206,95,2025-06-12,Cancelled,Debit Card,Pending
4207,145,2025-09-14,Cancelled,Credit Card,Paid
4208,652,2025-04-07,Cancelled,UPI,Paid
4209,209,2025-07-05,Cancelled,Credit Card,Pending
4210,421,2025-07-31,Completed,Cash,Pending
4211,967,2025-07-12,Cancelled,Debit Card,Failed
4212,721,2026-04-01,Cancelled,Cash,Pending
4213,152,2025-08-15,Completed,UPI,Paid
4214,142,2025-10-09,Cancelled,UPI,Paid
4215,789,2025-12-28,Completed,Net Banking,Paid
4216,142,2026-04-17,Pending,Net Banking,Pending
4217,945,2025-11-02,Cancelled,UPI,Paid
4218,913,2026-05-08,Shipped,Credit Card,Paid
4219,355,2025-09-29,Completed,Cash,Pending
4220,333,2025-12-19,Pending,Cash,Paid
4221,935,2026-02-09,Cancelled,Credit Card,Pending
4222,164,2025-06-09,Pending,Debit Card,Pending
4223,9,2025-01-09,Cancelled,UPI,Paid
4224,97,2025-11-14,Pending,Net Banking,Failed
4225,110,2025-06-19,Completed,Cash,Paid
4226,181,2025-11-18,Cancelled,Debit Card,Failed
4227,294,2025-01-10,Shipped,UPI,Paid
4228,476,2025-02-01,Pending,Credit Card,Paid
4229,437,2025-05-16,Shipped,UPI,Paid
4230,131,2025-02-13,Pending,Net Banking,Paid
4231,89,2025-08-23,Completed,UPI,Failed
4232,764,2026-03-27,Pending,Credit Card,Paid
4233,753,2025-10-18,Shipped,UPI,Pending
4234,129,2025-02-15,Completed,Debit Card,Failed
4235,384,2026-01-02,Completed,Cash,Failed
4236,446,2025-08-08,Cancelled,Credit Card,Failed
4237,997,2026-04-13,Cancelled,Debit Card,Pending
4238,48,2026-01-07,Cancelled,Credit Card,Paid
4239,451,2026-05-16,Shipped,Credit Card,Failed
4240,393,2025-06-03,Completed,UPI,Failed
4241,341,2025-02-15,Pending,UPI,Pending
4242,737,2025-09-13,Pending,Debit Card,Pending
4243,153,2026-03-09,Cancelled,Credit Card,Pending
4244,985,2025-10-13,Shipped,UPI,Pending
4245,548,2025-07-29,Pending,Credit Card,Pending
4246,104,2026-01-23,Pending,Cash,Failed
4247,188,2026-05-03,Shipped,Cash,Paid
4248,402,2025-09-18,Shipped,Cash,Pending
4249,716,2026-04-23,Shipped,Credit Card,Paid
4250,79,2025-05-22,Shipped,Cash,Failed
4251,523,2025-08-15,Cancelled,Net Banking,Pending
4252,479,2025-08-31,Completed,Credit Card,Failed
4253,655,2025-01-31,Pending,Debit Card,Paid
4254,423,2025-01-19,Completed,Net Banking,Pending
4255,580,2025-09-14,Shipped,Debit Card,Paid
4256,241,2025-03-06,Cancelled,Debit Card,Paid
4257,55,2025-06-07,Cancelled,Cash,Failed
4258,388,2026-01-21,Pending,UPI,Paid
4259,345,2025-02-14,Shipped,Debit Card,Failed
4260,770,2026-01-13,Cancelled,Credit Card,Pending
4261,589,2025-05-12,Pending,UPI,Pending
4262,708,2025-12-04,Cancelled,Debit Card,Failed
4263,91,2026-02-24,Completed,UPI,Failed
4264,628,2025-12-30,Shipped,Credit Card,Failed
4265,83,2025-10-09,Pending,Cash,Paid
4266,878,2025-01-02,Shipped,Credit Card,Pending
4267,346,2025-04-26,Cancelled,Net Banking,Failed
4268,184,2026-02-17,Completed,Net Banking,Failed
4269,601,2025-05-22,Shipped,Net Banking,Paid
4270,415,2025-07-27,Cancelled,UPI,Pending
4271,101,2026-03-10,Completed,UPI,Paid
4272,165,2025-02-16,Cancelled,Debit Card,Paid
4273,768,2025-12-03,Cancelled,UPI,Failed
4274,254,2025-04-06,Completed,UPI,Failed
4275,53,2025-07-25,Cancelled,Net Banking,Failed
4276,541,2026-05-02,Shipped,UPI,Paid
4277,146,2025-09-12,Completed,Net Banking,Pending
4278,60,2025-01-28,Pending,Credit Card,Paid
4279,207,2025-12-24,Completed,Net Banking,Pending
4280,848,2025-10-09,Completed,UPI,Paid
4281,283,2026-02-18,Completed,UPI,Paid
4282,942,2025-06-02,Shipped,UPI,Paid
4283,769,2025-02-24,Shipped,UPI,Failed
4284,478,2026-02-26,Shipped,UPI,Failed
4285,906,2025-02-23,Shipped,Credit Card,Pending
4286,733,2025-12-17,Completed,Net Banking,Pending
4287,596,2025-02-20,Cancelled,Cash,Failed
4288,889,2025-06-18,Cancelled,UPI,Failed
4289,79,2025-03-03,Pending,Cash,Pending
4290,346,2025-04-25,Pending,UPI,Paid
4291,945,2025-08-30,Pending,Net Banking,Failed
4292,889,2025-12-13,Shipped,Net Banking,Failed
4293,483,2025-01-02,Pending,Cash,Failed
4294,58,2026-01-25,Pending,Cash,Paid
4295,426,2026-04-30,Completed,Cash,Paid
4296,707,2025-10-10,Completed,Net Banking,Pending
4297,855,2026-05-15,Pending,Credit Card,Paid
4298,611,2025-12-13,Shipped,Debit Card,Pending
4299,794,2025-09-09,Completed,Net Banking,Paid
4300,347,2025-09-06,Pending,UPI,Pending
4301,430,2026-03-26,Completed,UPI,Paid
4302,294,2026-02-13,Completed,Net Banking,Pending
4303,361,2026-02-06,Shipped,Net Banking,Paid
4304,174,2025-01-08,Cancelled,Debit Card,Paid
4305,787,2026-02-13,Pending,Credit Card,Pending
4306,191,2026-05-09,Pending,UPI,Pending
4307,39,2025-10-27,Shipped,Net Banking,Failed
4308,392,2026-01-26,Cancelled,Cash,Pending
4309,683,2025-07-23,Shipped,UPI,Pending
4310,454,2026-02-15,Cancelled,UPI,Pending
4311,707,2025-11-14,Completed,Credit Card,Failed
4312,937,2026-03-12,Cancelled,Credit Card,Paid
4313,57,2025-06-14,Completed,Cash,Pending
4314,149,2026-02-26,Shipped,UPI,Paid
4315,951,2025-09-03,Completed,Credit Card,Paid
4316,48,2025-07-06,Cancelled,Credit Card,Pending
4317,217,2026-03-11,Completed,Net Banking,Failed
4318,228,2026-03-20,Pending,Debit Card,Failed
4319,300,2026-03-14,Completed,Credit Card,Paid
4320,309,2025-01-06,Completed,Cash,Failed
4321,829,2026-02-19,Completed,UPI,Pending
4322,235,2026-03-16,Completed,Credit Card,Paid
4323,934,2025-07-08,Completed,Cash,Pending
4324,374,2026-01-04,Shipped,Debit Card,Pending
4325,814,2026-01-01,Pending,Credit Card,Failed
4326,959,2026-03-21,Cancelled,Credit Card,Pending
4327,93,2025-10-09,Completed,UPI,Pending
4328,840,2025-01-09,Completed,Debit Card,Pending
4329,266,2025-08-04,Pending,Cash,Failed
4330,828,2026-02-24,Shipped,UPI,Pending
4331,253,2025-08-30,Cancelled,Debit Card,Failed
4332,937,2026-01-27,Completed,Credit Card,Failed
4333,79,2026-01-30,Shipped,Cash,Pending
4334,101,2026-02-18,Pending,Credit Card,Failed
4335,784,2025-07-10,Shipped,Net Banking,Paid
4336,371,2025-06-24,Cancelled,Credit Card,Pending
4337,962,2026-03-14,Completed,Net Banking,Pending
4338,233,2025-03-24,Shipped,UPI,Paid
4339,806,2025-06-01,Cancelled,Cash,Failed
4340,379,2026-03-08,Cancelled,Cash,Pending
4341,145,2025-08-28,Completed,Debit Card,Paid
4342,105,2025-08-15,Completed,Cash,Paid
4343,847,2025-02-01,Shipped,UPI,Pending
4344,825,2025-07-16,Cancelled,Cash,Failed
4345,771,2025-11-25,Pending,Cash,Failed
4346,63,2026-01-06,Pending,UPI,Pending
4347,315,2025-06-12,Pending,Net Banking,Paid
4348,191,2026-02-02,Shipped,Debit Card,Paid
4349,309,2026-03-07,Cancelled,Cash,Failed
4350,393,2025-04-03,Completed,Credit Card,Failed
4351,341,2025-03-30,Cancelled,Cash,Failed
4352,413,2025-09-28,Pending,Cash,Paid
4353,529,2025-10-12,Cancelled,UPI,Pending
4354,439,2025-08-02,Cancelled,Credit Card,Paid
4355,669,2025-08-17,Shipped,Credit Card,Paid
4356,969,2025-09-02,Completed,Credit Card,Pending
4357,745,2025-04-17,Shipped,Cash,Pending
4358,142,2025-12-21,Cancelled,Net Banking,Paid
4359,915,2025-04-22,Shipped,Net Banking,Pending
4360,54,2025-11-07,Shipped,UPI,Pending
4361,941,2025-09-22,Shipped,Net Banking,Failed
4362,181,2025-04-30,Completed,Debit Card,Pending
4363,241,2026-02-03,Cancelled,UPI,Pending
4364,27,2026-02-08,Pending,Cash,Paid
4365,429,2025-10-23,Completed,Debit Card,Failed
4366,461,2026-03-14,Shipped,Debit Card,Paid
4367,197,2025-06-10,Cancelled,Cash,Pending
4368,755,2025-01-30,Shipped,Net Banking,Failed
4369,475,2026-03-28,Shipped,Debit Card,Pending
4370,163,2025-05-11,Shipped,UPI,Failed
4371,884,2025-12-27,Completed,Credit Card,Failed
4372,151,2025-05-13,Pending,Cash,Paid
4373,413,2026-03-17,Pending,Cash,Failed
4374,185,2025-04-16,Completed,Credit Card,Paid
4375,659,2026-04-29,Pending,Cash,Paid
4376,780,2025-02-24,Completed,Cash,Pending
4377,909,2025-11-30,Shipped,Cash,Failed
4378,992,2025-03-03,Shipped,UPI,Pending
4379,59,2025-03-26,Cancelled,Credit Card,Failed
4380,557,2026-03-29,Cancelled,UPI,Pending
4381,858,2025-05-18,Shipped,Net Banking,Failed
4382,34,2025-04-30,Cancelled,Credit Card,Paid
4383,436,2026-03-04,Completed,Credit Card,Failed
4384,826,2026-03-15,Pending,Credit Card,Paid
4385,185,2026-04-06,Shipped,Net Banking,Failed
4386,98,2025-01-08,Cancelled,Credit Card,Failed
4387,276,2025-07-23,Shipped,UPI,Paid
4388,560,2025-08-05,Completed,UPI,Pending
4389,905,2025-08-26,Completed,Credit Card,Paid
4390,947,2025-07-24,Pending,Cash,Paid
4391,351,2026-03-31,Completed,UPI,Pending
4392,204,2025-10-26,Pending,Credit Card,Pending
4393,470,2026-03-04,Pending,Debit Card,Pending
4394,592,2025-07-12,Pending,UPI,Pending
4395,577,2025-03-23,Cancelled,Cash,Pending
4396,938,2025-05-04,Completed,Net Banking,Paid
4397,577,2026-05-06,Completed,Cash,Pending
4398,63,2025-05-14,Pending,Debit Card,Failed
4399,628,2026-01-09,Cancelled,UPI,Failed
4400,225,2025-11-06,Pending,Credit Card,Pending
4401,162,2025-12-25,Shipped,Credit Card,Failed
4402,90,2026-03-17,Pending,Net Banking,Paid
4403,397,2026-02-25,Pending,Debit Card,Failed
4404,306,2025-01-25,Shipped,UPI,Paid
4405,441,2026-03-02,Shipped,Cash,Pending
4406,340,2025-11-27,Pending,Cash,Paid
4407,660,2025-10-11,Cancelled,Debit Card,Paid
4408,501,2025-10-29,Cancelled,Net Banking,Failed
4409,601,2025-11-17,Cancelled,UPI,Pending
4410,1,2026-01-06,Shipped,Debit Card,Paid
4411,767,2025-08-03,Shipped,Debit Card,Pending
4412,892,2026-03-10,Completed,Credit Card,Paid
4413,11,2025-10-07,Completed,Net Banking,Paid
4414,48,2025-11-01,Pending,Credit Card,Paid
4415,381,2026-04-08,Cancelled,Credit Card,Failed
4416,287,2025-01-17,Cancelled,Net Banking,Failed
4417,36,2026-04-13,Pending,Credit Card,Paid
4418,981,2025-06-28,Pending,Credit Card,Paid
4419,7,2025-03-30,Pending,Credit Card,Pending
4420,42,2025-02-04,Pending,Debit Card,Failed
4421,340,2026-02-17,Cancelled,UPI,Paid
4422,906,2025-11-13,Pending,Debit Card,Pending
4423,816,2025-06-18,Completed,Credit Card,Pending
4424,517,2025-10-25,Cancelled,Credit Card,Failed
4425,774,2025-04-10,Pending,Credit Card,Paid
4426,871,2025-05-31,Pending,Cash,Paid
4427,437,2025-10-31,Pending,UPI,Failed
4428,356,2025-01-14,Pending,UPI,Paid
4429,990,2026-03-02,Cancelled,Debit Card,Paid
4430,901,2025-03-24,Completed,Cash,Pending
4431,613,2026-01-20,Shipped,Debit Card,Failed
4432,630,2025-11-04,Pending,UPI,Paid
4433,249,2025-03-15,Shipped,Cash,Paid
4434,493,2025-02-08,Shipped,Debit Card,Failed
4435,285,2025-07-10,Pending,UPI,Paid
4436,187,2025-07-16,Cancelled,UPI,Failed
4437,924,2025-04-15,Shipped,Debit Card,Failed
4438,101,2026-02-12,Pending,Credit Card,Pending
4439,78,2025-08-17,Pending,UPI,Pending
4440,238,2025-07-10,Shipped,Credit Card,Pending
4441,974,2026-03-14,Cancelled,Cash,Pending
4442,684,2025-03-19,Shipped,Debit Card,Pending
4443,919,2025-02-22,Pending,UPI,Failed
4444,124,2025-08-06,Shipped,Credit Card,Paid
4445,585,2025-01-03,Pending,Net Banking,Pending
4446,896,2025-06-11,Pending,Debit Card,Paid
4447,171,2025-04-08,Completed,UPI,Pending
4448,236,2025-12-20,Cancelled,Debit Card,Paid
4449,97,2025-06-12,Cancelled,Credit Card,Failed
4450,143,2026-01-31,Completed,Net Banking,Failed
4451,307,2025-02-23,Pending,UPI,Failed
4452,453,2026-03-12,Shipped,Net Banking,Pending
4453,144,2025-11-23,Cancelled,Cash,Failed
4454,130,2026-05-14,Cancelled,Debit Card,Paid
4455,995,2025-03-20,Completed,Net Banking,Failed
4456,726,2025-05-01,Cancelled,Debit Card,Failed
4457,553,2026-04-23,Completed,Net Banking,Paid
4458,950,2026-01-12,Completed,Debit Card,Failed
4459,505,2025-09-05,Completed,Cash,Pending
4460,392,2025-11-21,Pending,Credit Card,Paid
4461,175,2026-01-23,Shipped,Debit Card,Paid
4462,894,2025-07-03,Completed,Credit Card,Pending
4463,734,2025-08-28,Cancelled,Cash,Pending
4464,905,2025-01-30,Cancelled,Net Banking,Pending
