order_item_id,order_id,product_id,quantity,unit_price,total_amount
9303,3721,483,3,77083.29,231249.87
9304,3722,470,9,15743.15,141688.35
9305,3722,136,2,54477.9,108955.8
9306,3723,399,9,63101.84,567916.56
9307,3724,342,9,45260.55,407344.95
9308,3725,290,4,67565.43,270261.72
9309,3725,334,9,43505.77,391551.93
9310,3726,30,3,37482.4,112447.2
9311,3726,413,9,72577.72,653199.48
9312,3726,477,5,49042.18,245210.9
9313,3727,247,3,26196.83,78590.49
9314,3727,303,6,68318.67,409912.02
9315,3727,500,9,97989.39,881904.51
9316,3727,284,8,8463.95,67711.6
9317,3728,113,6,34465.03,206790.18
9318,3728,238,7,23384.08,163688.56
9319,3728,36,5,98725.56,493627.8
9320,3729,165,4,88397.98,353591.92
9321,3730,381,8,28825.35,230602.8
9322,3730,18,1,80640.27,80640.27
9323,3731,211,8,84090.95,672727.6
9324,3731,214,1,84258.4,84258.4
9325,3731,349,7,86891.64,608241.48
9326,3731,457,4,9881.57,39526.28
9327,3732,47,10,69505.71,695057.1
9328,3732,52,2,99615.82,199231.64
9329,3733,357,10,21451.86,214518.6
9330,3733,48,6,10719.47,64316.82
9331,3733,54,6,23227.62,139365.72
9332,3733,494,4,58508.99,234035.96
9333,3734,305,4,63549.35,254197.4
9334,3735,106,4,55135.33,220541.32
9335,3735,372,5,509.19,2545.95
9336,3735,59,1,5299.39,5299.39
9337,3735,431,4,25965.88,103863.52
9338,3736,253,8,66135.05,529080.4
9339,3736,319,1,49335.13,49335.13
9340,3736,40,4,21333.55,85334.2
9341,3736,498,8,66207.1,529656.8
9342,3737,15,2,98841.92,197683.84
9343,3737,213,9,55391.35,498522.15
9344,3738,451,1,96184.35,96184.35
9345,3738,27,5,72656.07,363280.35
9346,3739,265,8,42836.19,342689.52
9347,3739,67,3,97325.41,291976.23
9348,3739,24,2,90699.39,181398.78
9349,3740,94,5,43568.37,217841.85
9350,3740,425,3,15836.09,47508.27
9351,3740,139,5,28949.83,144749.15
9352,3740,230,7,4470.52,31293.64
9353,3741,478,3,56336.18,169008.54
9354,3741,245,6,16532.35,99194.1
9355,3741,125,6,17778.2,106669.2
9356,3742,394,7,82911.08,580377.56
9357,3743,428,10,87412.53,874125.3
9358,3743,69,1,68976.29,68976.29
9359,3743,295,6,35135.48,210812.88
9360,3744,197,8,30816.77,246534.16
9361,3744,414,10,70809.28,708092.8
9362,3745,67,1,97325.41,97325.41
9363,3746,82,1,27547.39,27547.39
9364,3746,465,10,35119.06,351190.6
9365,3746,460,6,57263.47,343580.82
9366,3746,383,8,14094.09,112752.72
9367,3747,434,4,80201.48,320805.92
9368,3748,357,6,21451.86,128711.16
9369,3748,500,1,97989.39,97989.39
9370,3748,360,9,76617.14,689554.26
9371,3749,292,10,35636.2,356362.0
9372,3750,277,5,77532.35,387661.75
9373,3750,441,5,62719.84,313599.2
9374,3750,410,6,13019.83,78118.98
9375,3750,481,7,67338.88,471372.16
9376,3751,488,9,86940.86,782467.74
9377,3751,361,2,62001.17,124002.34
9378,3751,229,8,39115.26,312922.08
9379,3752,151,6,91192.89,547157.34
9380,3752,95,5,34902.07,174510.35
9381,3752,18,1,80640.27,80640.27
9382,3753,463,6,59725.5,358353.0
9383,3753,44,6,4253.67,25522.02
9384,3753,499,7,2398.29,16788.03
9385,3754,409,3,35874.01,107622.03
9386,3754,144,1,75482.6,75482.6
9387,3754,5,2,65332.94,130665.88
9388,3754,289,7,51823.46,362764.22
9389,3755,410,10,13019.83,130198.3
9390,3755,162,4,22386.22,89544.88
9391,3755,308,1,29085.31,29085.31
9392,3755,377,1,19262.81,19262.81
9393,3756,115,5,89739.27,448696.35
9394,3757,156,1,26791.84,26791.84
9395,3758,378,1,39777.83,39777.83
9396,3758,323,7,39674.83,277723.81
9397,3758,276,8,48634.14,389073.12
9398,3759,293,2,20430.88,40861.76
9399,3760,402,7,23978.6,167850.2
9400,3760,403,6,17152.36,102914.16
9401,3760,140,5,52511.63,262558.15
9402,3761,3,1,85455.22,85455.22
9403,3761,500,1,97989.39,97989.39
9404,3761,26,5,29731.51,148657.55
9405,3762,12,5,1231.08,6155.4
9406,3763,131,10,70151.42,701514.2
9407,3763,435,8,74476.01,595808.08
9408,3763,184,7,31982.22,223875.54
9409,3763,129,9,40088.06,360792.54
9410,3764,152,9,54888.21,493993.89
9411,3764,375,8,76703.99,613631.92
9412,3765,88,1,3367.21,3367.21
9413,3765,185,5,1086.94,5434.7
9414,3765,209,9,17279.63,155516.67
9415,3766,441,7,62719.84,439038.88
9416,3766,145,7,10696.76,74877.32
9417,3767,162,7,22386.22,156703.54
9418,3767,228,1,4759.44,4759.44
9419,3768,495,4,25917.91,103671.64
9420,3769,357,8,21451.86,171614.88
9421,3770,379,9,22448.95,202040.55
9422,3770,41,2,76566.13,153132.26
9423,3770,46,3,2282.65,6847.95
9424,3771,406,7,15921.7,111451.9
9425,3772,91,6,70604.53,423627.18
9426,3772,349,1,86891.64,86891.64
9427,3772,337,9,13879.93,124919.37
9428,3773,189,10,28510.99,285109.9
9429,3774,309,4,55677.87,222711.48
9430,3774,12,2,1231.08,2462.16
9431,3774,158,6,15793.49,94760.94
9432,3775,225,2,18324.95,36649.9
9433,3776,132,5,84385.91,421929.55
9434,3776,37,8,31980.15,255841.2
9435,3776,324,8,97662.47,781299.76
9436,3776,222,7,39980.12,279860.84
9437,3777,420,2,571.62,1143.24
9438,3777,395,1,77236.92,77236.92
9439,3778,398,3,68303.51,204910.53
9440,3778,422,4,85754.51,343018.04
9441,3779,299,8,29778.06,238224.48
9442,3780,242,5,67685.33,338426.65
9443,3780,30,7,37482.4,262376.8
9444,3780,84,2,13684.9,27369.8
9445,3780,186,7,75718.08,530026.56
9446,3781,472,7,22597.52,158182.64
9447,3781,150,10,20707.18,207071.8
9448,3781,143,7,15069.62,105487.34
9449,3782,188,9,78795.74,709161.66
9450,3782,390,10,99797.36,997973.6
9451,3782,486,3,68693.24,206079.72
9452,3783,350,9,63311.7,569805.3
9453,3783,158,4,15793.49,63173.96
9454,3783,44,3,4253.67,12761.01
9455,3784,444,2,17097.53,34195.06
9456,3785,443,3,67612.01,202836.03
9457,3785,228,5,4759.44,23797.2
9458,3786,393,10,47279.6,472796.0
9459,3786,253,3,66135.05,198405.15
9460,3786,478,10,56336.18,563361.8
9461,3787,384,2,45550.34,91100.68
9462,3787,368,5,52584.25,262921.25
9463,3787,167,5,47748.29,238741.45
9464,3787,295,9,35135.48,316219.32
9465,3788,11,10,82518.93,825189.3
9466,3788,456,5,51371.51,256857.55
9467,3788,3,7,85455.22,598186.54
9468,3789,436,9,79527.83,715750.47
9469,3789,390,5,99797.36,498986.8
9470,3789,443,7,67612.01,473284.07
9471,3790,452,10,72768.17,727681.7
9472,3790,497,3,46763.6,140290.8
9473,3791,287,9,44177.72,397599.48
9474,3791,380,8,51902.7,415221.6
9475,3791,432,9,71925.6,647330.4
9476,3792,330,8,21447.98,171583.84
9477,3793,245,8,16532.35,132258.8
9478,3793,204,7,95178.22,666247.54
9479,3794,438,4,8254.57,33018.28
9480,3794,293,8,20430.88,163447.04
9481,3794,241,9,81211.68,730905.12
9482,3795,165,4,88397.98,353591.92
9483,3796,439,2,10571.9,21143.8
9484,3796,76,10,85298.74,852987.4
9485,3796,180,2,46192.91,92385.82
9486,3797,63,9,62468.38,562215.42
9487,3797,217,10,81357.92,813579.2
9488,3797,65,8,12214.59,97716.72
9489,3797,434,5,80201.48,401007.4
9490,3798,223,7,84874.19,594119.33
9491,3798,414,7,70809.28,495664.96
9492,3798,235,1,40881.3,40881.3
9493,3798,222,10,39980.12,399801.2
9494,3799,302,2,77111.74,154223.48
9495,3800,458,3,14271.62,42814.86
9496,3800,187,7,36091.16,252638.12
9497,3801,65,10,12214.59,122145.9
9498,3801,176,4,53553.98,214215.92
9499,3801,296,2,60833.16,121666.32
9500,3802,223,1,84874.19,84874.19
9501,3802,443,9,67612.01,608508.09
9502,3802,297,6,57703.22,346219.32
9503,3802,255,7,23366.47,163565.29
9504,3803,164,6,53935.08,323610.48
9505,3803,295,7,35135.48,245948.36
9506,3803,60,4,38335.25,153341.0
9507,3803,14,10,68599.11,685991.1
9508,3804,249,5,94751.76,473758.8
9509,3804,24,8,90699.39,725595.12
9510,3804,339,8,25471.92,203775.36
9511,3804,156,8,26791.84,214334.72
9512,3805,140,1,52511.63,52511.63
9513,3806,413,8,72577.72,580621.76
9514,3806,231,1,70521.76,70521.76
9515,3806,434,3,80201.48,240604.44
9516,3807,488,2,86940.86,173881.72
9517,3807,384,6,45550.34,273302.04
9518,3807,10,6,25573.87,153443.22
9519,3808,132,1,84385.91,84385.91
9520,3808,317,10,84877.05,848770.5
9521,3808,145,10,10696.76,106967.6
9522,3809,235,3,40881.3,122643.9
9523,3809,416,6,54590.24,327541.44
9524,3809,166,7,36399.38,254795.66
9525,3810,252,5,79564.3,397821.5
9526,3810,133,9,63442.04,570978.36
9527,3811,183,6,41059.46,246356.76
9528,3811,173,8,80380.27,643042.16
9529,3811,376,7,23505.93,164541.51
9530,3812,108,5,56452.09,282260.45
9531,3812,124,3,92474.9,277424.7
9532,3812,424,1,19392.01,19392.01
9533,3812,174,6,29995.18,179971.08
9534,3813,290,6,67565.43,405392.58
9535,3814,400,8,12653.08,101224.64
9536,3814,6,3,47672.67,143018.01
9537,3815,476,9,76322.28,686900.52
9538,3815,376,3,23505.93,70517.79
9539,3815,241,8,81211.68,649693.44
9540,3815,67,7,97325.41,681277.87
9541,3816,345,9,20296.33,182666.97
9542,3816,260,8,9772.4,78179.2
9543,3816,451,1,96184.35,96184.35
9544,3817,431,3,25965.88,77897.64
9545,3817,481,7,67338.88,471372.16
9546,3817,443,7,67612.01,473284.07
9547,3818,121,7,66016.44,462115.08
9548,3819,416,3,54590.24,163770.72
9549,3819,313,8,21074.47,168595.76
9550,3819,277,7,77532.35,542726.45
9551,3819,16,5,26484.12,132420.6
9552,3820,277,10,77532.35,775323.5
9553,3820,89,5,92079.6,460398.0
9554,3820,329,4,34638.1,138552.4
9555,3821,24,8,90699.39,725595.12
9556,3821,29,10,74548.89,745488.9
9557,3821,492,7,52564.96,367954.72
9558,3822,222,6,39980.12,239880.72
9559,3823,245,8,16532.35,132258.8
9560,3823,254,9,92274.02,830466.18
9561,3824,72,2,94969.88,189939.76
9562,3824,143,7,15069.62,105487.34
9563,3824,252,5,79564.3,397821.5
9564,3825,301,2,69572.09,139144.18
9565,3826,99,10,7949.09,79490.9
9566,3826,484,6,82247.61,493485.66
9567,3826,349,1,86891.64,86891.64
9568,3826,220,8,36898.95,295191.6
9569,3827,176,3,53553.98,160661.94
9570,3827,311,6,18687.05,112122.3
9571,3828,51,7,52649.71,368547.97
9572,3829,179,7,64832.84,453829.88
9573,3830,272,9,25736.46,231628.14
9574,3830,32,3,58241.15,174723.45
9575,3830,246,4,89134.37,356537.48
9576,3830,320,1,40089.01,40089.01
9577,3831,343,2,36350.5,72701.0
9578,3831,24,4,90699.39,362797.56
9579,3831,11,4,82518.93,330075.72
9580,3831,269,5,52492.79,262463.95
9581,3832,73,4,72494.58,289978.32
9582,3833,154,7,96266.29,673864.03
9583,3833,119,10,11222.69,112226.9
9584,3833,92,3,72515.47,217546.41
9585,3833,426,5,64269.94,321349.7
9586,3834,51,2,52649.71,105299.42
9587,3834,283,7,9270.0,64890.0
9588,3834,2,10,28864.4,288644.0
9589,3835,465,2,35119.06,70238.12
9590,3835,313,2,21074.47,42148.94
9591,3835,314,3,35924.72,107774.16
9592,3836,216,1,89264.47,89264.47
9593,3836,462,4,49083.5,196334.0
9594,3836,135,2,98142.88,196285.76
9595,3837,278,3,74907.51,224722.53
9596,3838,307,7,1467.46,10272.22
9597,3838,464,6,38463.84,230783.04
9598,3838,49,10,17118.51,171185.1
9599,3838,135,6,98142.88,588857.28
9600,3839,43,3,43188.03,129564.09
9601,3840,415,4,69855.26,279421.04
9602,3841,289,1,51823.46,51823.46
9603,3841,417,6,86832.35,520994.1
9604,3842,222,5,39980.12,199900.6
9605,3842,349,3,86891.64,260674.92
9606,3842,331,4,85505.45,342021.8
9607,3842,297,10,57703.22,577032.2
9608,3843,424,4,19392.01,77568.04
9609,3843,97,8,1658.66,13269.28
9610,3843,286,6,6217.57,37305.42
9611,3844,454,9,30383.23,273449.07
9612,3844,82,5,27547.39,137736.95
9613,3844,272,7,25736.46,180155.22
9614,3845,243,8,16544.0,132352.0
9615,3845,369,4,90937.85,363751.4
9616,3846,322,6,93995.61,563973.66
9617,3846,282,1,82413.92,82413.92
9618,3846,323,4,39674.83,158699.32
9619,3847,418,3,7353.22,22059.66
9620,3848,244,2,24745.2,49490.4
9621,3848,405,8,58317.16,466537.28
9622,3848,70,10,772.43,7724.3
9623,3848,351,4,8371.64,33486.56
9624,3849,206,3,32119.7,96359.1
9625,3850,24,6,90699.39,544196.34
9626,3850,486,6,68693.24,412159.44
9627,3850,431,4,25965.88,103863.52
9628,3851,218,10,21669.69,216696.9
9629,3851,228,10,4759.44,47594.4
9630,3852,143,5,15069.62,75348.1
9631,3852,442,9,41810.87,376297.83
9632,3853,354,3,74915.6,224746.8
9633,3853,239,7,15448.92,108142.44
9634,3854,391,4,8482.2,33928.8
9635,3854,363,9,62834.83,565513.47
9636,3854,250,9,99281.19,893530.71
9637,3854,302,10,77111.74,771117.4
9638,3855,441,3,62719.84,188159.52
9639,3855,305,9,63549.35,571944.15
9640,3855,41,7,76566.13,535962.91
9641,3856,85,5,10819.45,54097.25
9642,3856,260,8,9772.4,78179.2
9643,3856,250,9,99281.19,893530.71
9644,3856,246,7,89134.37,623940.59
9645,3857,27,5,72656.07,363280.35
9646,3858,227,7,23559.12,164913.84
9647,3859,306,10,41536.38,415363.8
9648,3859,194,7,95760.47,670323.29
9649,3860,94,5,43568.37,217841.85
9650,3860,428,2,87412.53,174825.06
9651,3860,384,6,45550.34,273302.04
9652,3861,113,1,34465.03,34465.03
9653,3861,39,3,63632.65,190897.95
9654,3861,341,1,21939.0,21939.0
9655,3861,264,5,35376.52,176882.6
9656,3862,136,2,54477.9,108955.8
9657,3863,236,2,79369.42,158738.84
9658,3864,69,10,68976.29,689762.9
9659,3865,128,4,91633.07,366532.28
9660,3865,403,8,17152.36,137218.88
9661,3865,353,1,64642.11,64642.11
9662,3866,217,8,81357.92,650863.36
9663,3866,187,9,36091.16,324820.44
9664,3867,150,10,20707.18,207071.8
9665,3868,114,1,52437.52,52437.52
9666,3868,410,2,13019.83,26039.66
9667,3868,184,10,31982.22,319822.2
9668,3868,163,4,78732.69,314930.76
9669,3869,108,2,56452.09,112904.18
9670,3869,463,1,59725.5,59725.5
9671,3869,33,2,88997.89,177995.78
9672,3870,262,7,42358.06,296506.42
9673,3870,155,8,38031.22,304249.76
9674,3870,190,4,39813.77,159255.08
9675,3871,417,4,86832.35,347329.4
9676,3872,30,2,37482.4,74964.8
9677,3872,356,8,72913.36,583306.88
9678,3872,24,5,90699.39,453496.95
9679,3872,371,10,41514.28,415142.8
9680,3873,48,8,10719.47,85755.76
9681,3873,464,6,38463.84,230783.04
9682,3874,488,4,86940.86,347763.44
9683,3874,15,1,98841.92,98841.92
9684,3874,411,3,78961.9,236885.7
9685,3874,256,2,2147.98,4295.96
9686,3875,110,10,33531.28,335312.8
9687,3875,233,8,65540.69,524325.52
9688,3875,121,1,66016.44,66016.44
9689,3875,427,2,66059.66,132119.32
9690,3876,51,5,52649.71,263248.55
9691,3877,212,2,46553.41,93106.82
9692,3877,81,9,18695.51,168259.59
9693,3878,471,3,75407.6,226222.8
9694,3878,443,5,67612.01,338060.05
9695,3879,1,7,34752.78,243269.46
9696,3880,107,9,96335.54,867019.86
9697,3881,172,10,91177.92,911779.2
9698,3881,139,7,28949.83,202648.81
9699,3881,434,7,80201.48,561410.36
9700,3881,355,1,17148.15,17148.15
9701,3882,469,6,56708.83,340252.98
9702,3882,333,2,72221.14,144442.28
9703,3883,128,1,91633.07,91633.07
9704,3883,175,5,51632.52,258162.6
9705,3883,278,8,74907.51,599260.08
9706,3884,33,9,88997.89,800981.01
9707,3885,403,1,17152.36,17152.36
9708,3886,174,6,29995.18,179971.08
9709,3886,27,4,72656.07,290624.28
9710,3886,43,2,43188.03,86376.06
9711,3887,293,6,20430.88,122585.28
9712,3888,30,8,37482.4,299859.2
9713,3888,426,7,64269.94,449889.58
9714,3888,494,10,58508.99,585089.9
9715,3888,78,4,85273.87,341095.48
9716,3889,408,8,93119.45,744955.6
9717,3889,475,8,8965.36,71722.88
9718,3889,388,10,23664.64,236646.4
9719,3890,214,5,84258.4,421292.0
9720,3890,26,9,29731.51,267583.59
9721,3890,434,6,80201.48,481208.88
9722,3890,168,7,67059.38,469415.66
9723,3891,163,6,78732.69,472396.14
9724,3891,242,1,67685.33,67685.33
9725,3892,87,7,61326.65,429286.55
9726,3892,92,5,72515.47,362577.35
9727,3892,159,1,77479.26,77479.26
9728,3893,303,9,68318.67,614868.03
9729,3893,449,7,24451.89,171163.23
9730,3893,135,2,98142.88,196285.76
9731,3893,340,8,40140.99,321127.92
9732,3894,437,2,53137.57,106275.14
9733,3894,133,9,63442.04,570978.36
9734,3894,451,3,96184.35,288553.05
9735,3895,398,2,68303.51,136607.02
9736,3895,256,5,2147.98,10739.9
9737,3895,56,9,12754.62,114791.58
9738,3895,407,9,16191.0,145719.0
9739,3896,196,1,59867.16,59867.16
9740,3897,494,2,58508.99,117017.98
9741,3897,285,10,61589.58,615895.8
9742,3897,11,8,82518.93,660151.44
9743,3898,182,1,7508.99,7508.99
9744,3898,467,9,92900.99,836108.91
9745,3898,251,3,22326.7,66980.1
9746,3899,252,6,79564.3,477385.8
9747,3899,378,1,39777.83,39777.83
9748,3899,281,5,39215.82,196079.1
9749,3899,196,5,59867.16,299335.8
9750,3900,47,5,69505.71,347528.55
9751,3900,462,3,49083.5,147250.5
9752,3900,154,10,96266.29,962662.9
9753,3901,393,7,47279.6,330957.2
9754,3901,75,8,5482.98,43863.84
9755,3901,384,1,45550.34,45550.34
9756,3902,359,6,5855.63,35133.78
9757,3903,34,6,53218.93,319313.58
9758,3904,117,8,12514.21,100113.68
9759,3905,395,9,77236.92,695132.28
9760,3905,452,5,72768.17,363840.85
9761,3905,91,10,70604.53,706045.3
9762,3905,211,8,84090.95,672727.6
9763,3906,151,3,91192.89,273578.67
9764,3907,33,10,88997.89,889978.9
9765,3907,211,9,84090.95,756818.55
9766,3907,372,2,509.19,1018.38
9767,3908,77,1,73984.75,73984.75
9768,3908,448,8,76536.34,612290.72
9769,3908,465,7,35119.06,245833.42
9770,3909,225,1,18324.95,18324.95
9771,3910,220,9,36898.95,332090.55
9772,3911,462,5,49083.5,245417.5
9773,3912,219,10,54575.2,545752.0
9774,3912,185,8,1086.94,8695.52
9775,3913,344,4,2473.62,9894.48
9776,3913,478,10,56336.18,563361.8
9777,3914,201,1,85213.08,85213.08
9778,3914,211,6,84090.95,504545.7
9779,3914,378,5,39777.83,198889.15
9780,3914,54,2,23227.62,46455.24
9781,3915,402,1,23978.6,23978.6
9782,3915,43,8,43188.03,345504.24
9783,3915,166,7,36399.38,254795.66
9784,3915,20,1,65712.36,65712.36
9785,3916,353,8,64642.11,517136.88
9786,3917,388,9,23664.64,212981.76
9787,3917,493,1,62492.68,62492.68
9788,3917,57,1,87716.14,87716.14
9789,3918,468,3,30825.95,92477.85
9790,3918,243,9,16544.0,148896.0
9791,3918,284,5,8463.95,42319.75
9792,3918,129,6,40088.06,240528.36
9793,3919,234,9,51907.96,467171.64
9794,3919,224,7,75842.0,530894.0
9795,3919,53,8,16905.91,135247.28
9796,3920,410,8,13019.83,104158.64
9797,3920,24,3,90699.39,272098.17
9798,3920,222,2,39980.12,79960.24
9799,3920,220,10,36898.95,368989.5
9800,3921,409,3,35874.01,107622.03
9801,3921,424,9,19392.01,174528.09
9802,3922,154,2,96266.29,192532.58
9803,3922,301,5,69572.09,347860.45
9804,3923,6,10,47672.67,476726.7
9805,3923,487,3,74088.37,222265.11
9806,3924,186,3,75718.08,227154.24
9807,3925,488,10,86940.86,869408.6
9808,3925,91,8,70604.53,564836.24
9809,3925,382,9,41583.94,374255.46
9810,3925,187,4,36091.16,144364.64
9811,3926,217,8,81357.92,650863.36
9812,3926,489,5,34655.5,173277.5
9813,3927,459,9,23682.92,213146.28
9814,3928,88,1,3367.21,3367.21
9815,3929,304,5,48456.03,242280.15
9816,3929,300,5,87673.25,438366.25
9817,3929,414,8,70809.28,566474.24
9818,3930,303,9,68318.67,614868.03
9819,3930,377,1,19262.81,19262.81
9820,3930,434,2,80201.48,160402.96
9821,3930,274,3,75619.7,226859.1
9822,3931,176,7,53553.98,374877.86
9823,3931,387,3,28570.4,85711.2
9824,3932,273,4,56684.69,226738.76
9825,3933,50,9,94872.11,853848.99
9826,3933,381,9,28825.35,259428.15
9827,3933,8,1,80606.01,80606.01
9828,3933,441,3,62719.84,188159.52
9829,3934,252,1,79564.3,79564.3
9830,3934,422,2,85754.51,171509.02
9831,3934,337,7,13879.93,97159.51
9832,3935,368,7,52584.25,368089.75
9833,3935,25,4,30369.39,121477.56
9834,3936,32,6,58241.15,349446.9
9835,3936,116,10,11142.67,111426.7
9836,3936,462,6,49083.5,294501.0
9837,3936,191,10,16054.19,160541.9
9838,3937,163,2,78732.69,157465.38
9839,3938,225,2,18324.95,36649.9
9840,3938,461,7,72496.26,507473.82
9841,3938,194,7,95760.47,670323.29
9842,3938,386,3,96986.76,290960.28
9843,3939,449,9,24451.89,220067.01
9844,3939,413,7,72577.72,508044.04
9845,3939,496,4,79024.26,316097.04
9846,3939,178,7,83648.68,585540.76
9847,3940,68,6,16457.17,98743.02
9848,3941,442,9,41810.87,376297.83
9849,3941,193,8,96033.36,768266.88
9850,3942,475,1,8965.36,8965.36
9851,3942,74,10,45946.75,459467.5
9852,3943,92,5,72515.47,362577.35
9853,3943,168,6,67059.38,402356.28
9854,3944,413,9,72577.72,653199.48
9855,3945,199,10,16514.96,165149.6
9856,3946,10,9,25573.87,230164.83
9857,3946,314,8,35924.72,287397.76
9858,3946,225,4,18324.95,73299.8
9859,3947,467,9,92900.99,836108.91
9860,3947,50,4,94872.11,379488.44
9861,3947,419,5,82032.15,410160.75
9862,3947,431,2,25965.88,51931.76
9863,3948,27,1,72656.07,72656.07
9864,3949,200,9,19835.46,178519.14
9865,3949,166,5,36399.38,181996.9
9866,3949,277,4,77532.35,310129.4
9867,3949,150,10,20707.18,207071.8
9868,3950,489,1,34655.5,34655.5
9869,3950,14,5,68599.11,342995.55
9870,3951,32,6,58241.15,349446.9
9871,3951,116,7,11142.67,77998.69
9872,3951,360,1,76617.14,76617.14
9873,3951,416,9,54590.24,491312.16
9874,3952,455,10,2659.29,26592.9
9875,3952,20,4,65712.36,262849.44
9876,3952,197,8,30816.77,246534.16
9877,3952,142,6,75143.41,450860.46
9878,3953,146,5,74370.07,371850.35
9879,3954,453,6,52002.13,312012.78
9880,3954,313,9,21074.47,189670.23
9881,3954,27,4,72656.07,290624.28
9882,3954,326,1,38253.09,38253.09
9883,3955,241,8,81211.68,649693.44
9884,3955,8,9,80606.01,725454.09
9885,3955,65,10,12214.59,122145.9
9886,3956,82,8,27547.39,220379.12
9887,3957,135,1,98142.88,98142.88
9888,3957,189,1,28510.99,28510.99
9889,3957,59,6,5299.39,31796.34
9890,3957,97,1,1658.66,1658.66
9891,3958,459,10,23682.92,236829.2
9892,3959,469,5,56708.83,283544.15
9893,3959,252,8,79564.3,636514.4
9894,3959,169,4,91901.43,367605.72
9895,3960,278,5,74907.51,374537.55
9896,3961,249,1,94751.76,94751.76
9897,3961,158,7,15793.49,110554.43
9898,3962,262,9,42358.06,381222.54
9899,3962,85,6,10819.45,64916.7
9900,3963,228,3,4759.44,14278.32
9901,3964,162,1,22386.22,22386.22
9902,3964,115,6,89739.27,538435.62
9903,3964,95,3,34902.07,104706.21
9904,3965,38,6,49014.29,294085.74
9905,3965,164,1,53935.08,53935.08
9906,3965,432,2,71925.6,143851.2
9907,3966,169,5,91901.43,459507.15
9908,3966,81,8,18695.51,149564.08
9909,3967,48,8,10719.47,85755.76
9910,3968,345,1,20296.33,20296.33
9911,3968,390,6,99797.36,598784.16
9912,3968,397,2,66767.78,133535.56
9913,3968,177,4,67198.35,268793.4
9914,3969,450,9,76687.97,690191.73
9915,3970,45,6,89254.64,535527.84
9916,3970,263,2,43181.15,86362.3
9917,3970,13,5,64910.54,324552.7
9918,3971,66,1,20265.34,20265.34
9919,3972,253,5,66135.05,330675.25
9920,3973,141,6,5779.97,34679.82
9921,3974,170,7,38446.57,269125.99
9922,3975,111,3,47576.8,142730.4
9923,3975,411,8,78961.9,631695.2
9924,3976,359,7,5855.63,40989.41
9925,3976,320,9,40089.01,360801.09
9926,3976,75,10,5482.98,54829.8
9927,3976,402,10,23978.6,239786.0
9928,3977,230,8,4470.52,35764.16
9929,3977,116,10,11142.67,111426.7
9930,3977,262,4,42358.06,169432.24
9931,3978,291,3,97576.77,292730.31
9932,3979,92,10,72515.47,725154.7
9933,3979,436,1,79527.83,79527.83
9934,3979,105,7,10713.01,74991.07
9935,3980,188,7,78795.74,551570.18
9936,3981,211,1,84090.95,84090.95
9937,3981,416,8,54590.24,436721.92
9938,3982,77,5,73984.75,369923.75
9939,3983,105,8,10713.01,85704.08
9940,3984,313,5,21074.47,105372.35
9941,3984,433,10,92876.17,928761.7
9942,3985,71,6,83605.6,501633.6
9943,3986,291,4,97576.77,390307.08
9944,3987,200,4,19835.46,79341.84
9945,3987,297,7,57703.22,403922.54
9946,3987,148,5,92685.24,463426.2
9947,3987,446,4,99844.14,399376.56
9948,3988,180,2,46192.91,92385.82
9949,3988,348,5,38416.56,192082.8
9950,3988,355,6,17148.15,102888.9
9951,3988,100,10,33424.04,334240.4
9952,3989,191,9,16054.19,144487.71
9953,3989,488,2,86940.86,173881.72
9954,3989,216,6,89264.47,535586.82
9955,3990,387,9,28570.4,257133.6
9956,3991,56,7,12754.62,89282.34
9957,3991,470,4,15743.15,62972.6
9958,3991,151,2,91192.89,182385.78
9959,3992,317,7,84877.05,594139.35
9960,3992,282,4,82413.92,329655.68
9961,3992,297,4,57703.22,230812.88
9962,3992,246,1,89134.37,89134.37
9963,3993,102,5,81801.78,409008.9
9964,3993,5,3,65332.94,195998.82
9965,3994,124,4,92474.9,369899.6
9966,3994,417,9,86832.35,781491.15
9967,3995,54,10,23227.62,232276.2
9968,3995,339,7,25471.92,178303.44
9969,3996,394,3,82911.08,248733.24
9970,3997,14,3,68599.11,205797.33
9971,3997,313,8,21074.47,168595.76
9972,3997,372,1,509.19,509.19
9973,3998,3,5,85455.22,427276.1
9974,3998,13,4,64910.54,259642.16
9975,3998,399,9,63101.84,567916.56
9976,3999,476,5,76322.28,381611.4
9977,3999,195,8,14566.7,116533.6
9978,3999,220,1,36898.95,36898.95
9979,3999,264,8,35376.52,283012.16
9980,4000,200,3,19835.46,59506.38
9981,4000,22,8,70952.86,567622.88
9982,4001,245,10,16532.35,165323.5
9983,4001,376,7,23505.93,164541.51
9984,4001,260,7,9772.4,68406.8
9985,4002,212,1,46553.41,46553.41
9986,4002,258,6,47848.98,287093.88
9987,4003,498,4,66207.1,264828.4
9988,4003,249,9,94751.76,852765.84
9989,4004,432,9,71925.6,647330.4
9990,4005,104,1,44983.28,44983.28
9991,4005,98,10,84960.13,849601.3
9992,4006,16,10,26484.12,264841.2
9993,4006,48,9,10719.47,96475.23
9994,4006,312,3,73842.67,221528.01
9995,4006,409,5,35874.01,179370.05
9996,4007,256,8,2147.98,17183.84
9997,4007,26,6,29731.51,178389.06
9998,4007,324,2,97662.47,195324.94
9999,4007,352,9,32029.39,288264.51
10000,4008,71,9,83605.6,752450.4
